time,x,y,phi
1591679679,-6.27818380297318e-05,0.021005150268663418,-0.0086419815779663622
1591679679,8.539377789146266e-05,0.020605754078299506,-0.0078699411242269968
1591679679,0.00024290700181955015,0.021160648869910995,-0.0078699411242269968
1591679679,-0.0003280784018251437,0.021627755077658455,-0.0078699411242269968
1591679679,0.0001402715415241703,0.021895659948669294,-0.0084679611027240736
1591679679,-0.00033789356169941335,0.02151669969832252,-0.0084679611027240736
1591679679,-0.00017833830673546136,0.020872381029472795,-0.0079796798527240718
1591679679,-0.0003931498766181063,0.02022517692661313,-0.0079796798527240718
1591679679,-0.000929086365164547,0.020494691877025212,-0.0076344128756318692
1591679679,-0.0007135715704752168,0.020885399994602163,-0.0081226941256318224
1591679679,-0.0010646222935817946,0.01978425537054832,-0.0077774271485395669
1591679679,-0.0003950837073688337,0.019246477524759234,-0.0077774271485395669
1591679679,-0.00021343161724328032,0.019729681689251384,-0.0085494676022790338
1591679679,-0.0005150111595445644,0.019549079932160363,-0.0082042006251867704
1591679679,-0.0002133030226368544,0.019771455820097726,-0.0082042006251867704
1591679680,-0.00039635565640264094,0.019847073940579923,-0.0082042006251867704
1591679680,-0.00085071328706624,0.019969554186886007,-0.0077159193751868806
1591679680,-0.0015770171316825457,0.020090335246268853,-0.0077159193751868806
1591679680,-0.001038070277772475,0.019838367196883477,-0.0073706523980944126
1591679680,-0.0015379570639052248,0.019535590457150274,-0.0073706523980944126
1591679680,-0.0012266525109633467,0.019656558974003376,-0.0077159193751868806
1591679680,-0.0015091887125431736,0.019172741365307968,-0.0084064533293712971
1591679680,-0.002233435953916749,0.01930489598380322,-0.0080611863522790372
1591679680,-0.0026368620223210268,0.019481774114956194,-0.0077159193751868806
1591679680,-0.002242512025865273,0.018418460680763936,-0.0077159193751868806
1591679680,-0.0023909492628165466,0.01908144328844413,-0.0073706523980945323
1591679680,-0.0018216123716664583,0.01974422048937227,-0.0077159193751868806
1591679680,-0.0024332389178262207,0.019673773413803858,-0.0077159193751868806
1591679680,-0.0017833641069494206,0.01967356889126303,-0.0077159193751868806
1591679680,-0.0015426325004299956,0.018994321573108104,-0.0077159193751868806
1591679680,-0.0019504473499647743,0.018434335202250275,-0.0080611863522792107
1591679680,-0.0021637428592120966,0.018248040944018093,-0.0084064533293712971
1591679680,-0.002340864068459749,0.017636895363303148,-0.0084064533293712971
1591679680,-0.0026201234699342758,0.01718720047705773,-0.008061186352279039
1591679680,-0.002374297805710686,0.017203220095302188,-0.008061186352279039
1591679681,-0.0022098258933338126,0.018136407783697073,-0.0087517203064635396
1591679681,-0.00237327093443141,0.017600535871206382,-0.0090969872835557943
1591679681,-0.0028891096356815247,0.017745601521023738,-0.0087517203064635396
1591679681,-0.0024684412144528886,0.017962830360504153,-0.0084064533293712867
1591679681,-0.003035913133322057,0.018167699001081644,-0.0084064533293712867
1591679681,-0.002513308868322503,0.019078089582474686,-0.0084064533293712867
1591679681,-0.0021380068301397217,0.019492083984105832,-0.0084064533293712867
1591679681,-0.0024091321589756387,0.019091349511254734,-0.0084064533293712867
1591679681,-0.0018092404129676303,0.019505838767621943,-0.0087517203064635396
1591679681,-0.001975240921591957,0.01823784297649,-0.0087517203064635396
1591679681,-0.0026155153017976083,0.018977224780070523,-0.0087517203064635396
1591679681,-0.0020572906620544003,0.01819253031997116,-0.0084064533293712971
1591679681,-0.0023830732341517426,0.018068564098934668,-0.008061186352279039
1591679681,-0.0020274405850769957,0.018537858061162343,-0.007463166373781859
1591679681,-0.0017614274524981781,0.018485524460045817,-0.0080611863522792107
1591679681,-0.002084409572950529,0.019305683566480075,-0.0080611863522792107
1591679681,-0.001598243282476851,0.018112494589667072,-0.0075729051022790355
1591679681,-0.001423778147025751,0.01659900055415057,-0.0080611863522790372
1591679681,-0.0005363113239280633,0.01681906589555762,-0.0080611863522790372
1591679681,-0.0008979184778405004,0.017217038985538176,-0.0077159193751868806
1591679682,-0.000912546369655767,0.017482461918688977,-0.0084064533293712849
1591679682,-0.001102863040500295,0.01628980578046383,-0.007634412875631825
1591679682,-0.000932603474103103,0.015249630834905546,-0.007634412875631825
1591679682,-0.0011030444133937965,0.016884605628397192,-0.007634412875631825
1591679682,-0.0013919102715319424,0.01584040978335525,-0.0069438789214475135
1591679682,-0.0006557725513347102,0.015210309539044387,-0.0069438789214475135
1591679682,-0.0007989466879817021,0.014803473077231441,-0.0074321601714473226
1591679682,-0.0006465546085655098,0.01661323696908362,-0.0074321601714473226
1591679682,-0.0010370340930593355,0.016509258725839256,-0.0070868931943550706
1591679682,-0.0009842396093865816,0.017577385894888907,-0.0064888732158577831
1591679682,-0.0008452272555272765,0.01744197728616183,-0.007086893194355068
1591679682,-0.0012791888353220289,0.016907624246083743,-0.0067416262172625419
1591679682,-0.001028250198176676,0.018974109085558757,-0.0072299074672628168
1591679682,-0.0006710859748130314,0.01759972471557752,-0.0072299074672628168
1591679682,-5.70777853083625e-05,0.0175088421607799,-0.0072299074672628168
1591679682,-0.0004008361759574221,0.017026261028974338,-0.0072299074672628168
1591679682,-0.0007477843944762696,0.01781090006394869,-0.0072299074672628168
1591679682,-0.0004083328392419685,0.01725065656178516,-0.00792044142144732
1591679682,-0.0002889396638028524,0.017676745993185253,-0.0075751744443550689
1591679682,-0.0006404162478297926,0.017507289165906794,-0.0075751744443550689
1591679683,-0.00046665138294422885,0.016922542462967902,-0.0075751744443550689
1591679683,-0.0012245326694604623,0.017446859351450333,-0.0075751744443550689
1591679683,-0.001412908883091974,0.017824064090450672,-0.0069771544658578568
1591679683,-0.0008129597068147254,0.017664272573737972,-0.0069771544658578568
1591679683,-0.0007994480732008278,0.017239824983928415,-0.0073224214429502138
1591679683,-0.000877809078004992,0.017866082606147363,-0.008012955397134645
1591679683,-0.0008310810843083051,0.017916618667280487,-0.0073224214429500464
1591679683,-0.0009168578563106539,0.017987037882402926,-0.0073224214429500464
1591679683,-0.0007661983791042753,0.017340979523897473,-0.0078107026929501444
1591679683,-0.0008069095874789229,0.017549843210148193,-0.0085827431466896763
1591679683,-0.001242572328779526,0.018456218527129184,-0.0085827431466896763
1591679683,-0.0008330008806010774,0.017880527996391136,-0.0085827431466896763
1591679683,-0.0012487471135992061,0.018314032781706287,-0.0085827431466896763
1591679683,-0.0009837362163216848,0.01903982036669769,-0.0085827431466896763
1591679683,-0.0013468023940934712,0.018421098257023833,-0.0082374761695973575
1591679683,-0.001119498596524102,0.01759099058361352,-0.0082374761695973575
1591679683,-0.0008991976412062199,0.01719519184413371,-0.0075469422154128551
1591679683,-0.0008191053466611026,0.01789160718268899,-0.0081449621939100342
1591679683,-0.0008871863211829414,0.016591626831287235,-0.0075469422154130052
1591679683,-0.0012138592769582312,0.017443177620202487,-0.0075469422154130052
1591679684,-0.0014108874541611993,0.016298300649444774,-0.0072016752383206048
1591679684,-0.002020875200863469,0.01580433386762984,-0.0072016752383206048
1591679684,-0.0019342163938487662,0.015121132912312683,-0.0072016752383206048
1591679684,-0.0011556261118451324,0.016008684377455878,-0.0072016752383206048
1591679684,-0.0009413782611623671,0.016630430069500372,-0.0066036552598234275
1591679684,-0.0004513344188855961,0.01580314758105949,-0.0069489222369157905
1591679684,-1.800583210632929e-05,0.01669492718076632,-0.0069489222369157905
1591679684,0.00010963401550132521,0.01673071139499767,-0.0072941892140076861
1591679684,-0.0001008092787175487,0.01676757864700013,-0.0068059079640081519
1591679684,0.00045669341319724,0.01705161423430304,-0.0072941892140076861
1591679684,0.00048820513974855086,0.016817722730094124,-0.0079847231681924331
1591679684,0.0008442172847069401,0.01743476723917938,-0.0079847231681924331
1591679684,0.0012132080575051347,0.016656539862600163,-0.0079847231681924331
1591679684,0.0008164196042962817,0.016639726187692574,-0.0079847231681924331
1591679684,0.0005433809627111812,0.016248998305821036,-0.0079847231681924331
1591679684,0.00072458620528984,0.01599372318745237,-0.0079847231681924331
1591679684,0.0013961230285527444,0.015938793408050333,-0.0079847231681924331
1591679684,0.0012026774592844328,0.016733459593280015,-0.0073867031896952063
1591679684,0.0008656108252898521,0.015657701928213502,-0.007731970166787506
1591679684,0.0011762983755649046,0.016071160623171054,-0.0082202514167875034
1591679685,0.0009852941404576998,0.015654205634557578,-0.0082202514167875034
1591679685,0.0004081244514138253,0.01544983312383243,-0.0078749844396952557
1591679685,0.0010500341674632228,0.01658161095380546,-0.0078749844396952557
1591679685,0.0010611801814139688,0.015821532882208375,-0.0078749844396952557
1591679685,0.0007704930188870897,0.015327722018137252,-0.007386703189695254
1591679685,0.000910959739759393,0.016148485384053418,-0.0077319701667878373
1591679685,0.00016194655111336203,0.016259105895199542,-0.0077319701667878373
1591679685,0.0007053246695886847,0.017089758091448123,-0.0072436889167875711
1591679685,0.0006835088946977875,0.015731072918498297,-0.006898421939695254
1591679685,0.0008373863454156118,0.016552993583113133,-0.006898421939695254
